,imdb_full_link,role_type,year,movie_name
344,https://www.imdb.com/name/nm0000031,actress-tt0073636,1975,Rooster Cogburn
345,https://www.imdb.com/name/nm0000031,actress-tt0070115,1973,The Glass Menagerie
346,https://www.imdb.com/name/nm0000031,actress-tt0067881,1971,The Trojan Women
347,https://www.imdb.com/name/nm0000031,actress-tt0063227,1968,The Lion in Winter
348,https://www.imdb.com/name/nm0000031,actress-tt0056196,1962,Long Day's Journey Into Night
349,https://www.imdb.com/name/nm0000031,actress-tt0050307,1957,Desk Set
350,https://www.imdb.com/name/nm0000031,actress-tt0049369,1956,The Iron Petticoat
351,https://www.imdb.com/name/nm0000031,actress-tt0045012,1952,Pat and Mike
352,https://www.imdb.com/name/nm0000031,actress-tt0041090,1949,Adam's Rib
353,https://www.imdb.com/name/nm0000031,actress-tt0039850,1947,Song of Love
354,https://www.imdb.com/name/nm0000031,actress-tt0039066,1946,Undercurrent
355,https://www.imdb.com/name/nm0000031,actress-tt0036777,1944,Dragon Seed
356,https://www.imdb.com/name/nm0000031,actress-tt0034936,1942,Keeper of the Flame
357,https://www.imdb.com/name/nm0000031,actress-tt0032904,1940,The Philadelphia Story
358,https://www.imdb.com/name/nm0000031,actress-tt0029947,1938,Bringing Up Baby
359,https://www.imdb.com/name/nm0000031,actress-tt0029454,1937,Quality Street
360,https://www.imdb.com/name/nm0000031,actress-tt0027948,1936,Mary of Scotland
361,https://www.imdb.com/name/nm0000031,actress-tt0026056,1935,Alice Adams
362,https://www.imdb.com/name/nm0000031,actress-tt0025409,1934,The Little Minister
363,https://www.imdb.com/name/nm0000031,actress-tt0024264,1933,Little Women
364,https://www.imdb.com/name/nm0000031,actress-tt0023891,1933,Christopher Strong
365,https://www.imdb.com/name/nm0000007,actor-tt0049291,1956,The Harder They Fall
366,https://www.imdb.com/name/nm0000007,actor-tt0048291,1955,The Left Hand of God
367,https://www.imdb.com/name/nm0000007,actor-tt0046637,1955,Producers' Showcase
368,https://www.imdb.com/name/nm0000007,actor-tt0047437,1954,Sabrina
369,https://www.imdb.com/name/nm0000007,actor-tt0046414,1953,Beat the Devil
370,https://www.imdb.com/name/nm0000007,actor-tt0045544,1953,Battle Circus
371,https://www.imdb.com/name/nm0000007,actor-tt0043265,1951,The African Queen
372,https://www.imdb.com/name/nm0000007,actor-tt0043503,1951,The Enforcer
373,https://www.imdb.com/name/nm0000007,actor-tt0042324,1950,Chain Lightning
374,https://www.imdb.com/name/nm0000007,actor-tt0041555,1949,Knock on Any Door
375,https://www.imdb.com/name/nm0000007,actor-tt0040897,1948,The Treasure of the Sierra Madre
376,https://www.imdb.com/name/nm0000007,actor-tt0039302,1947,Dark Passage
377,https://www.imdb.com/name/nm0000007,actor-tt0039305,1947,Dead Reckoning
378,https://www.imdb.com/name/nm0000007,actor-tt0038355,1946,The Big Sleep
379,https://www.imdb.com/name/nm0000007,actor-tt0219795,1945,Hollywood Victory Caravan
380,https://www.imdb.com/name/nm0000007,actor-tt0037382,1944,To Have and Have Not
381,https://www.imdb.com/name/nm0000007,actor-tt0036422,1943,Thank Your Lucky Stars
382,https://www.imdb.com/name/nm0000007,actor-tt0035608,1943,Action in the North Atlantic
383,https://www.imdb.com/name/nm0000007,actor-tt0034428,1942,Across the Pacific
384,https://www.imdb.com/name/nm0000007,actor-tt0034449,1942,All Through the Night
385,https://www.imdb.com/name/nm0000007,actor-tt0034370,1941,The Wagons Roll at Night
386,https://www.imdb.com/name/nm0000007,actor-tt0033149,1940,They Drive by Night
387,https://www.imdb.com/name/nm0000007,actor-tt0032643,1940,It All Came True
388,https://www.imdb.com/name/nm0000007,actor-tt0032636,1939,Invisible Stripes
389,https://www.imdb.com/name/nm0000007,actor-tt0031867,1939,The Roaring Twenties
390,https://www.imdb.com/name/nm0000007,actor-tt0032153,1939,You Can't Get Away with Murder
391,https://www.imdb.com/name/nm0000007,actor-tt0031536,1939,King of the Underworld
392,https://www.imdb.com/name/nm0000007,actor-tt0029870,1938,Angels with Dirty Faces
393,https://www.imdb.com/name/nm0000007,actor-tt0030650,1938,Racket Busters
394,https://www.imdb.com/name/nm0000007,actor-tt0030026,1938,Crime School
395,https://www.imdb.com/name/nm0000007,actor-tt0029605,1937,Stand-In
396,https://www.imdb.com/name/nm0000007,actor-tt0029080,1937,Kid Galahad
397,https://www.imdb.com/name/nm0000007,actor-tt0029217,1937,Marked Woman
398,https://www.imdb.com/name/nm0000007,actor-tt0027367,1937,Black Legion
399,https://www.imdb.com/name/nm0000007,actor-tt0027445,1936,China Clipper
400,https://www.imdb.com/name/nm0000007,actor-tt0028096,1936,The Petrified Forest
401,https://www.imdb.com/name/nm0000007,actor-tt0025499,1934,Midnight
402,https://www.imdb.com/name/nm0000007,actor-tt0022676,1932,Big City Blues
403,https://www.imdb.com/name/nm0000007,actor-tt0021966,1931,A Holy Terror
404,https://www.imdb.com/name/nm0000007,actor-tt0021636,1931,Bad Sister
405,https://www.imdb.com/name/nm0000007,actor-tt0020822,1930,A Devil with Women
406,https://www.imdb.com/name/nm0000007,actor-tt0020714,1930,Broadway's Like That
407,https://www.imdb.com/name/nm0000007,actor-tt0047985,1955,The Desperate Hours
408,https://www.imdb.com/name/nm0000007,actor-tt0048801,1955,We're No Angels
409,https://www.imdb.com/name/nm0000007,actor-tt0046754,1954,The Barefoot Contessa
410,https://www.imdb.com/name/nm0000007,actor-tt0046816,1954,The Caine Mutiny
411,https://www.imdb.com/name/nm0000007,actor-tt0042116,1953,The Jack Benny Program
412,https://www.imdb.com/name/nm0000007,actor-tt0044533,1952,Deadline - U.S.A.
413,https://www.imdb.com/name/nm0000007,actor-tt0044040,1951,Sirocco
414,https://www.imdb.com/name/nm0000007,actor-tt0042593,1950,In a Lonely Place
415,https://www.imdb.com/name/nm0000007,actor-tt0041967,1949,Tokyo Joe
416,https://www.imdb.com/name/nm0000007,actor-tt0040506,1948,Key Largo
417,https://www.imdb.com/name/nm0000007,actor-tt0040089,1947,Always Together
418,https://www.imdb.com/name/nm0000007,actor-tt0039926,1947,The Two Mrs. Carrolls
419,https://www.imdb.com/name/nm0000007,actor-tt0038773,1946,Never Say Goodbye
420,https://www.imdb.com/name/nm0000007,actor-tt0039053,1946,Two Guys from Milwaukee
421,https://www.imdb.com/name/nm0000007,actor-tt0037611,1945,Conflict
422,https://www.imdb.com/name/nm0000007,actor-tt0037166,1944,Passage to Marseille
423,https://www.imdb.com/name/nm0000007,actor-tt0036323,1943/I,Sahara
424,https://www.imdb.com/name/nm0000007,actor-tt0034583,1942,Casablanca
425,https://www.imdb.com/name/nm0000007,actor-tt0034513,1942,The Big Shot
426,https://www.imdb.com/name/nm0000007,actor-tt0033870,1941,The Maltese Falcon
427,https://www.imdb.com/name/nm0000007,actor-tt0033717,1941,High Sierra
428,https://www.imdb.com/name/nm0000007,actor-tt0032285,1940,Brother Orchid
429,https://www.imdb.com/name/nm0000007,actor-tt0033226,1940,Virginia City
430,https://www.imdb.com/name/nm0000007,actor-tt0031851,1939,The Return of Doctor X
431,https://www.imdb.com/name/nm0000007,actor-tt0031210,1939,Dark Victory
432,https://www.imdb.com/name/nm0000007,actor-tt0031747,1939,The Oklahoma Kid
433,https://www.imdb.com/name/nm0000007,actor-tt0030823,1938,Swingtime in the Movies
434,https://www.imdb.com/name/nm0000007,actor-tt0029864,1938,The Amazing Dr. Clitterhouse
435,https://www.imdb.com/name/nm0000007,actor-tt0030433,1938,Men Are Such Fools
436,https://www.imdb.com/name/nm0000007,actor-tt0030820,1938,Swing Your Lady
437,https://www.imdb.com/name/nm0000007,actor-tt0028773,1937,Dead End
438,https://www.imdb.com/name/nm0000007,actor-tt0029511,1937,San Quentin
439,https://www.imdb.com/name/nm0000007,actor-tt0028955,1937,The Great O'Malley
440,https://www.imdb.com/name/nm0000007,actor-tt0027805,1936,Isle of Fury
441,https://www.imdb.com/name/nm0000007,actor-tt0027407,1936,Bullets or Ballots
442,https://www.imdb.com/name/nm0000007,actor-tt0028426,1936,Two Against the World
443,https://www.imdb.com/name/nm0000007,actor-tt0023590,1932,Three on a Match
444,https://www.imdb.com/name/nm0000007,actor-tt0023153,1932,Love Affair
445,https://www.imdb.com/name/nm0000007,actor-tt0022576,1931,Women of All Nations
446,https://www.imdb.com/name/nm0000007,actor-tt0021680,1931,Body and Soul
447,https://www.imdb.com/name/nm0000007,actor-tt0021508,1930,Up the River
448,https://www.imdb.com/name/nm0000007,actor-tt0018811,1928,The Dancing Town
449,https://www.imdb.com/name/nm0000658,actress-tt13821126,2022,Extrapolations
450,https://www.imdb.com/name/nm0000658,actress-tt10808832,2020,Let Them All Talk
451,https://www.imdb.com/name/nm0000658,actress-tt13168898,2020,James and the Giant Peach with Taika and Friends
452,https://www.imdb.com/name/nm0000658,actress-tt11692010,2020,Here We Are: Notes for Living on Planet Earth
453,https://www.imdb.com/name/nm0000658,actress-tt5865326,2019/I,The Laundromat
454,https://www.imdb.com/name/nm0000658,actress-tt5028340,2018,Mary Poppins Returns
455,https://www.imdb.com/name/nm0000658,actress-tt6294822,2017,The Post
456,https://www.imdb.com/name/nm0000658,actress-tt4136084,2016,Florence Foster Jenkins
457,https://www.imdb.com/name/nm0000658,actress-tt3077214,2015,Suffragette
458,https://www.imdb.com/name/nm0000658,actress-tt2180411,2014,Into the Woods
459,https://www.imdb.com/name/nm0000658,actress-tt2398231,2014,The Homesman
460,https://www.imdb.com/name/nm0000658,actress-tt1322269,2013,August: Osage County
461,https://www.imdb.com/name/nm0000658,actress-tt1930123,2012,Web Therapy
462,https://www.imdb.com/name/nm0000658,actress-tt1343865,2010,Web Therapy
463,https://www.imdb.com/name/nm0000658,actress-tt1230414,2009,It's Complicated
464,https://www.imdb.com/name/nm0000658,actress-tt1135503,2009,Julie & Julia
465,https://www.imdb.com/name/nm0000658,actress-tt0795421,2008,Mamma Mia!
466,https://www.imdb.com/name/nm0000658,actress-tt0804522,2007,Rendition
467,https://www.imdb.com/name/nm0000658,actress-tt0416675,2007/I,Dark Matter
468,https://www.imdb.com/name/nm0000658,actress-tt0458352,2006,The Devil Wears Prada
469,https://www.imdb.com/name/nm0000658,actress-tt0420087,2006,A Prairie Home Companion
470,https://www.imdb.com/name/nm0000658,actress-tt0339291,2004,A Series of Unfortunate Events
471,https://www.imdb.com/name/nm0000658,actress-tt5089546,2004,Gilda's Club: A Special Place
472,https://www.imdb.com/name/nm0000658,actress-tt0318997,2003,Angels in America
473,https://www.imdb.com/name/nm0000658,actress-tt0274558,2002,The Hours
474,https://www.imdb.com/name/nm0000658,actress-tt0212720,2001,A.I. Artificial Intelligence
475,https://www.imdb.com/name/nm0000658,actress-tt0118375,1999,King of the Hill
476,https://www.imdb.com/name/nm0000658,actress-tt0211305,1999,Chrysanthemum
477,https://www.imdb.com/name/nm0000658,actress-tt0120643,1998,Dancing at Lughnasa
478,https://www.imdb.com/name/nm0000658,actress-tt0116999,1996,Marvin's Room
479,https://www.imdb.com/name/nm0000658,actress-tt0112579,1995,The Bridges of Madison County
480,https://www.imdb.com/name/nm0000658,actress-tt0110997,1994,The River Wild
481,https://www.imdb.com/name/nm0000658,actress-tt0104070,1992,Death Becomes Her
482,https://www.imdb.com/name/nm0000658,actress-tt0100395,1990,Postcards from the Edge
483,https://www.imdb.com/name/nm0000658,actress-tt0215098,1989,Rabbit Ears: The Fisherman and His Wife
484,https://www.imdb.com/name/nm0000658,actress-tt0364151,1989,American Masters
485,https://www.imdb.com/name/nm0000658,actress-tt0094924,1988,A Cry in the Dark
486,https://www.imdb.com/name/nm0000658,actress-tt0093277,1987,Ironweed
487,https://www.imdb.com/name/nm0000658,actress-tt0091188,1986,Heartburn
488,https://www.imdb.com/name/nm0000658,actress-tt0089816,1985,Plenty
489,https://www.imdb.com/name/nm0000658,actress-tt0086312,1983,Silkwood
490,https://www.imdb.com/name/nm0000658,actress-tt0084732,1982,Still of the Night
491,https://www.imdb.com/name/nm0000658,actress-tt0082416,1981,The French Lieutenant's Woman
492,https://www.imdb.com/name/nm0000658,actress-tt0079875,1979,The Seduction of Joe Tynan
493,https://www.imdb.com/name/nm0000658,actress-tt0079522,1979,Manhattan
494,https://www.imdb.com/name/nm0000658,actress-tt0077025,1978,Holocaust
495,https://www.imdb.com/name/nm0000658,actress-tt0075918,1977,The Deadliest Season
496,https://www.imdb.com/name/nm0000658,actress-tt11286314,2021,Don't Look Up
497,https://www.imdb.com/name/nm0000658,actress-tt10161886,2020,The Prom
498,https://www.imdb.com/name/nm0000658,actress-tt12113922,2020,Heads Will Roll
499,https://www.imdb.com/name/nm0000658,actress-tt3281548,2019,Little Women
500,https://www.imdb.com/name/nm0000658,actress-tt3920596,2019,Big Little Lies
501,https://www.imdb.com/name/nm0000658,actress-tt6911608,2018,Mamma Mia! Here We Go Again
502,https://www.imdb.com/name/nm0000658,actress-tt9641182,2016,Shoulders
503,https://www.imdb.com/name/nm0000658,actress-tt4788934,2016,The Guardian Brothers
504,https://www.imdb.com/name/nm0000658,actress-tt3623726,2015,Ricki and the Flash
505,https://www.imdb.com/name/nm0000658,actress-tt0435651,2014,The Giver
506,https://www.imdb.com/name/nm0000658,actress-tt3503498,2013,Paul McCartney: Queenie Eye
507,https://www.imdb.com/name/nm0000658,actress-tt1535438,2012,Hope Springs
508,https://www.imdb.com/name/nm0000658,actress-tt1007029,2011,The Iron Lady
509,https://www.imdb.com/name/nm0000658,actress-tt1603847,2010,Higglety Pigglety Pop! or There Must Be More to Life
510,https://www.imdb.com/name/nm0000658,actress-tt0432283,2009,Fantastic Mr. Fox
511,https://www.imdb.com/name/nm0000658,actress-tt0918927,2008/I,Doubt
512,https://www.imdb.com/name/nm0000658,actress-tt0891527,2007,Lions for Lambs
513,https://www.imdb.com/name/nm0000658,actress-tt0765447,2007,Evening
514,https://www.imdb.com/name/nm0000658,actress-tt0429589,2006,The Ant Bully
515,https://www.imdb.com/name/nm0000658,actress-tt0879836,2006,The Music of Regret
516,https://www.imdb.com/name/nm0000658,actress-tt0387514,2005,Prime
517,https://www.imdb.com/name/nm0000658,actress-tt0368008,2004,The Manchurian Candidate
518,https://www.imdb.com/name/nm0000658,actress-tt0361185,2003,Freedom: A History of US
519,https://www.imdb.com/name/nm0000658,actress-tt0338466,2003,Stuck on You
520,https://www.imdb.com/name/nm0000658,actress-tt0268126,2002,Adaptation.
521,https://www.imdb.com/name/nm0000658,actress-tt2032458,1999,Ginevra's Story: Solving the Mysteries of Leonardo da Vinci's First Known Portrait
522,https://www.imdb.com/name/nm0000658,actress-tt0166943,1999,Music of the Heart
523,https://www.imdb.com/name/nm0000658,actress-tt0120776,1998,One True Thing
524,https://www.imdb.com/name/nm0000658,actress-tt0118526,1997,...First Do No Harm
525,https://www.imdb.com/name/nm0000658,actress-tt0115645,1996,Before and After
526,https://www.imdb.com/name/nm0000658,actress-tt0096697,1994,The Simpsons
527,https://www.imdb.com/name/nm0000658,actress-tt0107151,1993,The House of the Spirits
528,https://www.imdb.com/name/nm0000658,actress-tt0101698,1991,Defending Your Life
529,https://www.imdb.com/name/nm0000658,actress-tt0255132,1990,The Earth Day Special
530,https://www.imdb.com/name/nm0000658,actress-tt0098309,1989,She-Devil
531,https://www.imdb.com/name/nm0000658,actress-tt0318107,1988,The Tailor of Gloucester
532,https://www.imdb.com/name/nm0000658,actress-tt0215100,1987,Rabbit Ears: The Tale of Mr. Jeremy Fisher
533,https://www.imdb.com/name/nm0000658,actress-tt0215101,1987,Rabbit Ears: The Tale of Peter Rabbit
534,https://www.imdb.com/name/nm0000658,actress-tt0089755,1985,Out of Africa
535,https://www.imdb.com/name/nm0000658,actress-tt0087233,1984,Falling in Love
536,https://www.imdb.com/name/nm0000658,actress-tt0084707,1982,Sophie's Choice
537,https://www.imdb.com/name/nm0000658,actress-tt0133356,1982,Alice at the Palace
538,https://www.imdb.com/name/nm0000658,actress-tt0079417,1979,Kramer vs. Kramer
539,https://www.imdb.com/name/nm0000658,actress-tt0159876,1977-1979,Great Performances
540,https://www.imdb.com/name/nm0000658,actress-tt0077416,1978,The Deer Hunter
541,https://www.imdb.com/name/nm0000658,actress-tt0076245,1977,Julia
542,https://www.imdb.com/name/nm0000658,actress-tt0220450,1976,Everybody Rides the Carousel
543,https://www.imdb.com/name/nm0000358,actor-tt10548804,2018,For the Hungry Boy
544,https://www.imdb.com/name/nm0000358,actor-tt0443272,2012,Lincoln
545,https://www.imdb.com/name/nm0000358,actor-tt0469494,2007,There Will Be Blood
546,https://www.imdb.com/name/nm0000358,actor-tt0217505,2002,Gangs of New York
547,https://www.imdb.com/name/nm0000358,actor-tt0115988,1996,The Crucible
548,https://www.imdb.com/name/nm0000358,actor-tt0106226,1993,The Age of Innocence
549,https://www.imdb.com/name/nm0000358,actor-tt0097302,1989,Eversmile New Jersey
550,https://www.imdb.com/name/nm0000358,actor-tt0096166,1988,Stars and Bars
551,https://www.imdb.com/name/nm0000358,actor-tt0091608,1986,Nanou
552,https://www.imdb.com/name/nm0000358,actor-tt0091867,1985,A Room with a View
553,https://www.imdb.com/name/nm0000358,actor-tt0091578,1985,My Beautiful Laundrette
554,https://www.imdb.com/name/nm0000358,actor-tt0165593,1983,BBC Play of the Month
555,https://www.imdb.com/name/nm0000358,actor-tt0233760,1982,Frost in May
556,https://www.imdb.com/name/nm0000358,actor-tt0082030,1981,Artemis 81
557,https://www.imdb.com/name/nm0000358,actor-tt0078690,1980,Shoestring
558,https://www.imdb.com/name/nm0000358,actor-tt5776858,2017,Phantom Thread
559,https://www.imdb.com/name/nm0000358,actor-tt0875034,2009,Nine
560,https://www.imdb.com/name/nm0000358,actor-tt0357110,2005,The Ballad of Jack and Rose
561,https://www.imdb.com/name/nm0000358,actor-tt0118760,1997,The Boxer
562,https://www.imdb.com/name/nm0000358,actor-tt0107207,1993,In the Name of the Father
563,https://www.imdb.com/name/nm0000358,actor-tt0104691,1992,The Last of the Mohicans
564,https://www.imdb.com/name/nm0000358,actor-tt0097937,1989,My Left Foot
565,https://www.imdb.com/name/nm0000358,actor-tt0096332,1988,The Unbearable Lightness of Being
566,https://www.imdb.com/name/nm0000358,actor-tt0297626,1986,Screen Two
567,https://www.imdb.com/name/nm0000358,actor-tt0244086,1985,My Brother Jonathan
568,https://www.imdb.com/name/nm0000358,actor-tt0086993,1984,The Bounty
569,https://www.imdb.com/name/nm0000358,actor-tt0083987,1982,Gandhi
570,https://www.imdb.com/name/nm0000358,actor-tt0762803,1982,BBC2 Playhouse
571,https://www.imdb.com/name/nm0000358,actor-tt1533751,1981,"Thank You, P.G. Wodehouse"
